num_interests,reach
6,161.0072632659
10,154.34489352717
11,1.1432535670643
12,1.5528037615024
13,6.7069873798179
14,6.1866176216504
15,8.1717316848749
16,189.59942698193
17,87.272753240124
18,91.693190608822
19,161.2697335992
20,165.95597799683
21,165.95597799683
22,165.95597799683
23,165.95597799683
24,165.95597799683
1,3504.277593626
2,3601.1765284872
3,6302.8981293755
4,11457.249423704
5,2212.3801359958
6,15988.029561104
7,15988.029561104
8,129.47295066555
9,760.40973326205
10,1581.7301762773
11,58.108624202766
12,23.170476680301
13,3.7807564786212
14,3.7807564778723
17,2.9944199607512
18,2.8633638872753
20,143.95916145107
21,147.01044942971
22,35.501064414378
23,156.123841792
24,159.77442094908
1,19167.823603329
2,3602.4160085037
3,625.75904142332
4,104.89387723024
5,42.889581000183
6,41.357810250177
1,15829.799854054
2,320.31741769563
3,352.46155071338
4,3.9845072974667
5,309.74334785998
6,273.9821879275
7,27.830041998557
8,32.641732299792
9,32.641732299792
10,56.29003485564
11,165.47759509269
12,305.74186507566
13,476.28045510963
14,553.251701398
15,619.1047263724
16,532.79785915605
17,553.4884309665
18,445.77242623313
19,310.17523453883
20,365.0812326913
21,341.98008503841
22,341.98008503841
23,347.26080106812
24,230.36042455795
1,5135.2619209747
2,6395.2192030909
3,5004.1318174918
4,4953.5850314486
5,4862.5206059567
6,4238.3683366603
7,1528.5850154717
8,1528.5850154717
9,6.6082876996646
10,6.1549486895519
11,6.1375125743112
12,6.1375125735289
13,5.9425127457115
14,97.12520284131
15,143.99930135779
16,10.02167998994
17,10.02830244827
18,10.02830244827
19,10.02830244827
20,10.02830244827
21,10.02830244827
22,9.9280194239176
23,7.9611474533011
24,7.9611474533011
1,5135.2619209747
2,8490.3791420178
3,6358.4650692833
4,6792.513754705
5,6812.0689389104
6,1960.3396209684
7,3676.5504659373
8,3676.5504659373
9,644.22998059481
10,70.494466009673
11,418.43019470301
12,24.333057403385
13,82.303270187159
14,103.17644932015
16,14.48264463798
17,275.78950613372
18,300.76583386975
19,332.46963812011
20,310.64347718437
21,292.00172295571
22,230.23552037921
23,299.04739410905
24,299.04739410905
1,5135.2619209747
2,6395.2192030909
3,1876.3792698843
4,7694.0656061347
5,4730.2664771416
6,3649.430494142
7,3649.430494142
11,899.47226477543
12,381.47946438847
13,360.51905425724
14,443.55678197386
15,793.4997183416
16,1473.6819487962
17,1377.0126668492
18,949.83560274309
19,310.19126021585
20,310.19126021585
21,310.19126021585
22,345.20196384642
23,345.20196384642
24,309.83140956594
1,84408.28480281
2,46573.019835651
3,44324.269280607
4,44718.717341514
5,60104.189997439
6,60104.189997439
7,9580.3337531069
8,11746.462349231
9,11746.462349231
