num_interests,reach
11,1529.1028501182
12,648.5150894604
13,612.8823922373
14,754.04652935556
15,1348.9495211807
16,2505.2593129536
17,2340.9215336437
18,1614.7205246633
19,527.32514236694
20,527.32514236694
21,527.32514236694
22,586.84333853892
23,586.84333853892
24,526.7133962621
1,143494.08416478
2,79174.133720606
3,75351.257777032
4,76021.819480574
5,102177.12299565
6,102177.12299565
7,16286.567380282
8,19968.985993692
9,19968.985993692
12,12.246487630384
13,42.036844268432
14,15.232767539718
15,8.4382952030596
16,621.45389906674
17,290.74362015294
18,290.74362015294
19,290.74362015294
20,290.74362015093
21,290.74362015093
22,290.74362015093
23,266.81894874249
24,266.81894874249
1,143494.08416478
2,79174.133720606
3,19104.238453815
4,19035.764480577
5,60694.173434658
6,65921.234010478
7,54096.060655432
8,50893.529481846
9,50893.529481846
10,53400.778252753
11,36515.367761814
12,47684.040421419
13,32956.592081128
14,9644.4675086007
15,6440.6302042993
16,16.98572660786
17,18.069921923596
18,274.99956451594
19,136.24638037149
20,21.177009621923
21,91.228908400933
22,70.359466144056
23,75.762060613841
1,143494.08416478
2,79174.133720606
3,19104.238453815
4,19035.764480577
5,21776.085679653
6,17038.64976714
7,48116.15592477
8,48116.15592477
9,31352.547271413
10,16487.156514038
11,16948.826606845
12,19220.955891164
13,4937.8308670568
14,7537.2105486762
15,17.206320518115
16,22.94176069082
17,369.01049677677
18,333.86922603264
19,344.19507836841
20,31.794558072731
21,31.055149712857
22,99.294229230403
23,112.38012082214
24,139.42746091809
1,8729.9452656571
2,14433.64454143
3,1304.3062903921
4,2119.7733004967
5,3672.3566031792
6,3672.3566031681
7,1823.977327665
8,2808.374178505
9,2096.4382007145
10,1440.098254024
11,737.12071751459
12,737.12071751459
13,789.40091267989
14,289.86930348794
15,201.17865192112
16,201.17865190207
17,370.19198284709
18,474.41605303218
19,16.765132710675
20,478.96873055882
21,1554.266701538
22,1511.2317154371
23,1085.6498549885
24,1264.6220180431
1,143494.08416478
2,79174.133720606
3,19104.238453815
4,19035.764480577
5,60694.173434658
6,65921.234010478
7,58306.234179091
8,58306.234179091
9,54462.325352567
10,51301.713804092
11,19822.195788359
12,23663.078318309
13,2596.6418784472
14,2792.4882379683
15,44.764541293467
16,64.538374231402
19,5.6121040691258
20,5.6121040691258
21,5.5725822069523
22,0.0014911011542349
1,8729.9452656571
2,14433.64454143
3,1304.3062903921
4,2119.7733004967
5,3672.3566031792
6,3672.3566031681
7,1823.977327665
8,2808.374178505
9,2096.4382007145
10,1440.098254024
11,1806.8682459772
12,1316.0721189178
13,293.4026942793
14,377.77142321031
16,723.39931943603
17,1419.7723950947
18,1478.9295782236
19,1180.458255432
20,1215.2470434052
21,1219.8453133429
22,1110.6481383433
23,1117.9569007299
24,1121.8593461023
1,159319.93011519
2,11059.187258778
3,9939.5272892791
4,46442.811977758
5,14045.48295318
6,688.66250996303
7,688.66250996303
8,7203.6678717185
9,5177.536716187
10,8510.2515456617
11,10358.710844849
12,7068.0220732962
13,7886.2420180141
14,7436.2844833983
15,8269.4296756881
16,1353.9782258263
17,1624.6734055773
18,1624.6734055773
19,1378.9133968532
20,1378.9133968532
24,1378.913396836
1,8729.9452656571
2,10871.872645255
3,3189.8447588033
4,6564.7441677506
5,6017.2393427048
6,6078.0195380932
7,5867.2916270849
8,59.018644686051
15,262.42820786161
16,451.54229048496
17,451.54229048496
18,322.01917191467
19,949.71775328045
20,908.62078393544
21,1037.4902935013
22,841.13713483709
24,842.62808493748
1,143494.08416478
2,79174.133720606
3,75351.257777032
4,82561.823766407
5,76604.717947607
6,50860.131433167
7,50860.131433167
8,4130.6733811309
9,5112.2823251968
10,3103.9327704594
11,3103.9327704587
12,4105.1288883268
13,2948.9390368329
14,5243.6713579845
15,3394.9762110637
16,2477.9486393314
22,15.706855777084
23,15.706855773597
24,15.706855773597
1,155078.44681558
2,108436.70964704
3,154837.60341664
4,21132.328226883
5,21048.93308679
6,6286.9058404149
13,435.62555509117
17,0.067108743179053
20,933.16732714318
22,1056.186430234
23,1244.8200884516
24,1248.047875432
1,200635.08117083
2,18871.898470902
3,2233.5700653609
4,7923.1054144726
5,7923.1054144726
6,4452.26062485
7,231.42022596141
8,83.485673274845
9,83.485673274845
1,143494.08416478
2,79174.133720606
3,19104.238453815
4,19035.764480577
5,60694.173434658
6,4911.736404426
7,4694.7573943411
8,4589.5015085068
9,4541.8596230321
10,4541.8596230321
11,4012.2037139031
12,3282.2062492534
13,3051.0102577955
14,2031.5737685299
15,251.5212254881
16,191.81341221296
17,191.81341221296
18,180.24501148361
19,143.75623592493
20,8.5009744925005
21,8.6450458131973
1,8729.9452656571
2,14433.64454143
3,1304.3062903921
4,2119.7733004967
5,3672.3566031792
6,3672.3566031681
7,1823.977327665
8,7.2565666974885
9,9.6754222624936
10,9.6754222610701
11,725.16500845027
12,725.16500845027
13,287.56810367884
14,548.22497454644
15,792.11758750749
16,507.19687223927
17,507.19687221449
18,590.81513483082
19,410.17983033056
20,990.4032655824
21,1162.2519519412
22,804.09576369425
23,804.09576369425
24,931.72893009627
1,8729.9452656571
2,14433.64454143
3,10809.390617782
4,11547.273382998
5,11580.517196148
6,3332.5773556463
7,6250.1357920933
8,3070.6255955415
9,2806.4820283619
10,4454.4540164524
11,15.966832008298
12,5.1872441336
13,6.5211069052753
14,5.0946147697412
15,6.5211069052401
16,343.43999039582
17,343.43999039582
18,303.65664396494
19,303.65664396291
1,9843.4004052416
2,1267.0019747842
3,22.817699934939
4,22.079815680371
5,22.079815680371
6,21.856787238604
7,21.856787238604
8,21.519653779733
9,611.80132791688
11,848.65645948907
13,789.19437496144
14,326.27091642083
15,244.70318731562
16,352.0538634248
17,352.0538634248
18,352.0538634248
19,191.01994018162
20,338.506009661
21,338.506009661
22,338.506009661
23,338.506009661
24,338.50600968632
1,8729.9452656571
2,14433.64454143
3,10809.390617782
4,11547.273382998
5,11580.517196148
6,3332.5773556463
7,6250.1357920933
8,610.55947059171
9,610.55947059171
11,1181.7431589324
12,81.198551455045
13,43.476388203481
14,145.63821705564
15,139.30467735578
16,19.523621626105
17,19.523621626105
18,32.502010376423
19,11.508453392048
20,10.608093202302
21,197.41287346602
22,213.05605707326
23,213.05605707326
24,213.05605707326
1,42033.420123763
2,2950.7286043413
3,1233.4067864596
4,611.85346885748
5,511.89753073076
6,529.18445905072
7,529.18445905072
8,410.27921270151
9,353.49168837475
10,353.49168837475
11,321.24284997365
12,321.24284997365
13,321.24284997365
14,321.24284997365
15,321.24284997365
16,68.860947803041
17,68.860947803041
18,51.005986299732
19,16.091419313975
20,0.74444050096344
21,0.81319305659663
22,0.71465606810817
1,3119.5575617905
2,3151.5395533168
3,18868.837594211
4,18868.837594211
5,54328.291567603
6,62650.835449317
7,61674.635640108
8,20585.398263187
9,21440.368472119
10,21440.368472119
11,393.27701762975
12,146.23189138255
13,141.89983136055
14,129.47524243928
15,155.04654670266
16,155.04654670266
17,153.83775935674
18,55.147591132882
19,59.418562667994
1,26910.659751893
2,619.30635909664
3,611.15291335016
4,43.043100478616
5,25.096248227064
6,21.086699365904
7,21.086699365904
8,663.18899370815
9,981.87185019054
10,9.9959983266403
11,10.785084124301
12,9.9959983266403
13,9.9507602518499
14,10.270541429385
1,143494.08416478
2,79174.133720606
3,75351.257777032
4,82561.823766407
5,95830.321375571
6,92564.447688452
7,38534.293557495
8,38534.293557495
9,38534.293557495
10,38534.293557495
11,38534.293557495
12,93815.326370756
13,25286.783937079
14,30610.397479267
15,30610.397479267
16,8206.9099870855
18,459.23523520442
20,560.65663684731
22,611.44472264255
23,503.20583041253
24,503.20583041253
1,174414.33415367
2,113686.99264309
3,202802.69916467
4,202802.69916467
5,148841.3392672
6,26271.622418224
7,20387.932140619
8,25573.939807281
9,24918.841049725
10,6123.7690396695
11,8172.4481365337
